Step,Body,X,Y,Z,Mass
142,2,-116496369869.26697,92564080362.22949,0,73476730900000000000000
143,0,814567.6372756463,844238.9491566448,0,1989000000000000000000000000000
143,1,-118396027229.84328,90328109204.906,0,5972000000000000000000000
143,2,-118165198972.35991,90597397006.80667,0,73476730900000000000000
144,0,819325.0164979809,858319.1651282487,0,1989000000000000000000000000000
144,1,-119960207147.99448,88269121426.21643,0,5972000000000000000000000
144,2,-119813949543.3328,88585559620.14299,0,73476730900000000000000
145,0,823973.0275510072,872479.8597480521,0,1989000000000000000000000000000
145,1,-121488276710.40533,86183929811.38893,0,5972000000000000000000000
145,2,-121437083238.73488,86524962281.73741,0,73476730900000000000000
146,0,828510.3173748648,886719.1029801896,0,1989000000000000000000000000000
146,1,-122979871018.80724,84073199883.54193,0,5972000000000000000000000
146,2,-123027631000.52492,84413758655.6722,0,73476730900000000000000
147,0,832935.5675853097,901034.9423518893,0,1989000000000000000000000000000
147,1,-124434644666.69681,81937575708.67053,0,5972000000000000000000000
147,2,-124577978191.84668,82252453748.36436,0,73476730900000000000000
148,0,837247.4948363272,915425.403596456,0,1989000000000000000000000000000
148,1,-125852258916.97293,79777678224.13084,0,5972000000000000000000000
148,2,-126080916581.61852,80044022359.6388,0,73476730900000000000000
149,0,841444.8511697581,929888.4913008948,0,1989000000000000000000000000000
149,1,-127232369876.94656,77594110601.09389,0,5972000000000000000000000
149,2,-127530614913.68889,77793455705.20836,0,73476730900000000000000
150,0,845526.4243513686,944422.1895583884,0,1989000000000000000000000000000
150,1,-128574621710.24254,75387468433.68822,0,5972000000000000000000000
150,2,-128923179723.34026,75506915606.8838,0,73476730900000000000000
151,0,849491.0381931372,959024.4626258512,0,1989000000000000000000000000000
151,1,-129878646151.26988,73158350586.46124,0,5972000000000000000000000
151,2,-130256703524.17018,73190835038.95866,0,73476730900000000000000
152,0,853337.552861895,973693.2555865861,0,1989000000000000000000000000000
152,1,-131144066639.8499,70907367317.82219,0,5972000000000000000000000
152,2,-131530937110.94797,70851239937.59923,0,73476730900000000000000
153,0,857064.8651746389,988426.4950178372,0,1989000000000000000000000000000
153,1,-132370504274.10498,68635144535.61425,0,5972000000000000000000000
153,2,-132746813718.16817,68493385248.38281,0,73476730900000000000000
154,0,860671.9088808515,1003222.0896628515,0,1989000000000000000000000000000
154,1,-133557583400.9265,66342324827.97525,0,5972000000000000000000000
154,2,-133906002283.5185,66121652948.0043,0,73476730900000000000000
155,0,864157.6549320677,1018077.9311070021,0,1989000000000000000000000000000
155,1,-134704935836.16255,64029566548.659035,0,5972000000000000000000000
155,2,-135010571738.98102,63739608084.50161,0,73476730900000000000000
156,0,867521.1117388194,1032991.8944575301,0,1989000000000000000000000000000
156,1,-135812203585.18248,61697542078.03129,0,5972000000000000000000000
156,2,-136062776845.75375,61350121718.55919,0,73476730900000000000000
157,0,870761.3254150006,1047961.839026508,0,1989000000000000000000000000000
157,1,-136879040341.89914,59346935974.11013,0,5972000000000000000000000
157,2,-137064942972.50691,58955502714.51546,0,73476730900000000000000
158,0,873877.3800096507,1062985.6090166678,0,1989000000000000000000000000000
158,1,-137905112133.08786,56978443377.276436,0,5972000000000000000000000
158,2,-138019420001.10095,56557608836.17706,0,73476730900000000000000
159,0,876868.3977261275,1078061.0342097764,0,1989000000000000000000000000000
159,1,-138890097425.22684,54592768816.0244,0,5972000000000000000000000
159,2,-138928579575.84283,54157925178.17237,0,73476730900000000000000
160,0,879733.5391286374,1093185.9306572615,0,1989000000000000000000000000000
160,1,-139833686932.69522,52190625455.97439,0,5972000000000000000000000
160,2,-139794836283.39337,51757606509.15832,0,73476730900000000000000
161,0,882472.0033360928,1108358.1013728052,0,1989000000000000000000000000000
161,1,-140735583306.22235,49772734796.1305,0,5972000000000000000000000
161,2,-140620678222.48676,49357483210.84482,0,73476730900000000000000
162,0,885083.0282032657,1123575.337026631,0,1989000000000000000000000000000
162,1,-141595500852.97147,47339826808.48246,0,5972000000000000000000000
162,2,-141408694658.601,46958031137.32402,0,73476730900000000000000
163,0,887565.8904892029,1138835.4166412088,0,1989000000000000000000000000000
163,1,-142413165445.06537,44892640512.946785,0,5972000000000000000000000
163,2,-142161588017.72018,44559306052.720856,0,73476730900000000000000
164,0,889919.9060128549,1154136.1082881116,0,1989000000000000000000000000000
164,1,-143188314806.2846,42431924957.331314,0,5972000000000000000000000
164,2,-142882154797.08057,42160845118.44015,0,73476730900000000000000
165,0,892144.4297958477,1169475.169785762,0,1989000000000000000000000000000
165,1,-143920699414.2985,39958440509.367424,0,5972000000000000000000000
165,2,-143573216098.96286,39761542992.2395,0,73476730900000000000000
166,0,894238.8561922959,1184850.3493978295,0,1989000000000000000000000000000
166,1,-144610084290.48203,37472960243.2604,0,5972000000000000000000000
166,2,-144237475672.9731,37359520227.516525,0,73476730900000000000000
167,0,896202.6190055226,1200259.3865320699,0,1989000000000000000000000000000
167,1,-145256251919.26416,34976271006.83072,0,5972000000000000000000000
167,2,-144877285798.50842,34952017621.34806,0,73476730900000000000000
168,0,898035.1915915415,1215700.0124394526,0,1989000000000000000000000000000
168,1,-145859006367.37546,32469173515.89574,0,5972000000000000000000000
168,2,-145494315284.11008,32535369618.178345,0,73476730900000000000000
169,0,899736.0869491827,1231169.9509134782,0,1989000000000000000000000000000
169,1,-146418178287.66202,29952480644.21312,0,5972000000000000000000000
169,2,-146089145210.01425,30105124368.434395,0,73476730900000000000000
170,0,901304.8577968499,1246666.9189896462,0,1989000000000000000000000000000
170,1,-146933629901.41168,27427013153.282642,0,5972000000000000000000000
170,2,-146660866055.2743,27656371864.807877,0,73476730900000000000000
171,0,902741.0966360815,1262188.6276450476,0,1989000000000000000000000000000
171,1,-147405258453.1579,24893592644.95592,0,5972000000000000000000000
171,2,-147206798620.75214,25184297798.23759,0,73476730900000000000000
172,0,904044.4358023179,1277732.7824979937,0,1989000000000000000000000000000
172,1,-147832996427.84814,22353032546.583805,0,5972000000000000000000000
172,2,-147722477752.5012,22684897323.14679,0,73476730900000000000000
173,0,905214.5475034665,1293297.0845074558,0,1989000000000000000000000000000
173,1,-148216807419.965,19806129086.859116,0,5972000000000000000000000
173,2,-148201989132.92267,20155689584.09473,0,73476730900000000000000
174,0,906251.1438468734,1308879.2306718996,0,1989000000000000000000000000000
174,1,-148556677954.45697,17253654791.917988,0,5972000000000000000000000
174,2,-148638634784.64505,17596227418.65808,0,73476730900000000000000
175,0,907153.9768551188,1324476.9147269537,0,1989000000000000000000000000000
175,1,-148852607154.39996,14696356471.677591,0,5972000000000000000000000
175,2,-149025773284.03305,15008242136.974321,0,73476730900000000000000
176,0,907922.8384706955,1340087.8278413292,0,1989000000000000000000000000000
176,1,-149104597004.0358,12134958114.277962,0,5972000000000000000000000
176,2,-149357611283.06268,12395389430.563791,0,73476730900000000000000
177,0,908557.5605492934,1355709.6593105162,0,1989000000000000000000000000000
177,1,-149312645561.28488,9570167402.444145,0,5972000000000000000000000
177,2,-149629754997.06357,9762700960.892412,0,73476730900000000000000
178,0,909058.0148412341,1371340.0972479836,0,1989000000000000000000000000000
178,1,-149476744147.51138,7002683618.51004,0,5972000000000000000000000
178,2,-149839438110.84128,7115923148.729772,0,73476730900000000000000
179,0,909424.1129606438,1386976.829273779,0,1989000000000000000000000000000
179,1,-149596878109.93802,4433204832.016146,0,5972000000000000000000000
179,2,-149985458977.07782,4460914344.389338,0,73476730900000000000000
180,0,909655.8063421368,1402617.5432005336,0,1989000000000000000000000000000
180,1,-149673029890.0609,1862433108.042976,0,5972000000000000000000000
180,2,-150067930050.86276,1803202937.7524328,0,73476730900000000000000
181,0,909753.0861850039,1418259.9277168887,0,1989000000000000000000000000000
181,1,-149705182997.82297,-708922568.2725539,0,5972000000000000000000000
181,2,-150087953368.30542,-852268839.1253037,0,73476730900000000000000
182,0,909715.9833850774,1433901.6730683174,0,1989000000000000000000000000000
182,1,-149693325836.7925,-3280145298.504923,0,5972000000000000000000000
182,2,-150047307801.42783,-3501244069.0808825,0,73476730900000000000000
183,0,909544.568454537,1449540.4717352523,0,1989000000000000000000000000000
183,1,-149637454807.42624,-5850510592.052856,0,5972000000000000000000000
183,2,-149948194662.06396,-6140143407.4,0,73476730900000000000000
184,0,909238.9514299459,1465174.0191083758,0,1989000000000000000000000000000
184,1,-149537576509.6546,-8419287401.485384,0,5972000000000000000000000
184,2,-149793056191.96896,-8765999211.494236,0,73476730900000000000000
185,0,908799.2817687986,1480800.0141608873,0,1989000000000000000000000000000
185,1,-149393709101.90146,-10985739415.036469,0,5972000000000000000000000
185,2,-149584462304.72842,-11376368688.437584,0,73476730900000000000000
186,0,908225.7482348224,1496416.1601175528,0,1989000000000000000000000000000
186,1,-149205882974.54327,-13549126307.800877,0,5972000000000000000000000
186,2,-149325052743.8786,-13969250311.959438,0,73476730900000000000000
187,0,907518.5787722504,1512020.165120324,0,1989000000000000000000000000000
187,1,-148974140914.38193,-16108704775.658915,0,5972000000000000000000000
187,2,-149017520311.56696,-16543017805.90208,0,73476730900000000000000
188,0,906678.0403692544,1527609.7428903275,0,1989000000000000000000000000000
188,1,-148698537919.82736,-18663729250.607494,0,5972000000000000000000000
188,2,-148664622193.18805,-19096379923.875626,0,73476730900000000000000
189,0,905704.4389107132,1543182.6133860282,0,1989000000000000000000000000000
189,1,-148379140805.93094,-21213452230.23313,0,5972000000000000000000000
189,2,-148269208073.73663,-21628371486.8368,0,73476730900000000000000
190,0,904598.1190204853,1558736.5034573681,0,1989000000000000000000000000000
190,1,-148016027733.96606,-23757124161.11971,0,5972000000000000000000000
190,2,-147834254102.62906,-24138380566.85275,0,73476730900000000000000
191,0,903359.4638933508,1574269.1474956942,0,1989000000000000000000000000000
191,1,-147609287825.54523,-26293992812.54954,0,5972000000000000000000000
191,2,-147362889707.9803,-26626216984.462605,0,73476730900000000000000
192,0,901988.895116785,1589778.2880792741,0,1989000000000000000000000000000
192,1,-147159021086.90213,-28823302085.742245,0,5972000000000000000000000
192,2,-146858398926.22305,-29092226564.673264,0,73476730900000000000000
193,0,900486.872482719,1605261.67661419,0,1989000000000000000000000000000
193,1,-146665338978.66467,-31344290262.037006,0,5972000000000000000000000
193,2,-146324168996.79858,-31537450869.059464,0,73476730900000000000000
194,0,898853.89378941,1620717.0739703742,0,1989000000000000000000000000000
194,1,-146128366099.55377,-33856187859.065125,0,5972000000000000000000000
194,2,-145763548152.12137,-33963818657.921837,0,73476730900000000000000
195,0,897090.4946334893,1636142.2511125258,0,1989000000000000000000000000000
195,1,-145548243526.26495,-36358215606.56781,0,5972000000000000000000000
195,2,-145179568531.3649,-36374327489.388306,0,73476730900000000000000
196,0,895197.2481921583,1651534.9897256235,0,1989000000000000000000000000000
196,1,-144925134175.14557,-38849583589.93657,0,5972000000000000000000000
196,2,-144574504501.19058,-38773130262.76245,0,73476730900000000000000
197,0,893174.7649953769,1666893.0828347655,0,1989000000000000000000000000000
197,1,-144259229845.19446,-41329493148.42728,0,5972000000000000000000000
197,2,-143949294052.0107,-41165397715.497765,0,73476730900000000000000
198,0,891023.6926877807,1682214.335419146,0,1989000000000000000000000000000
198,1,-143550758251.97147,-43797143088.22747,0,5972000000000000000000000
198,2,-143302960655.03644,-43556830061.24919,0,73476730900000000000000
199,0,888744.7157800681,1697496.5650201407,0,1989000000000000000000000000000
199,1,-142799986946.5358,-46251740427.02299,0,5972000000000000000000000
199,2,-142632288011.12433,-45952800159.85719,0,73476730900000000000000
200,0,886338.555389804,1712737.6023436838,0,1989000000000000000000000000000
200,1,-142007220988.89456,-48692513253.217766,0,5972000000000000000000000
200,2,-141932002130.5269,-48357324659.197044,0,73476730900000000000000
201,0,883805.9689719817,1727935.2918572482,0,1989000000000000000000000000000
201,1,-141172793694.16745,-51118721112.410934,0,5972000000000000000000000
201,2,-141195516167.21042,-50772235969.117134,0,73476730900000000000000
202,0,881147.7500400668,1743087.4923816812,0,1989000000000000000000000000000
202,1,-140297053427.18936,-53529658939.07634,0,5972000000000000000000000
202,2,-140415996168.3759,-53196878725.50806,0,73476730900000000000000
203,0,878364.7278783799,1758192.077677903,0,1989000000000000000000000000000
203,1,-139380351261.05588,-55924653872.978874,0,5972000000000000000000000
203,2,-139587356370.43954,-55628384425.60255,0,73476730900000000000000
204,0,875457.7672464729,1773246.9370281836,0,1989000000000000000000000000000
204,1,-138423032993.13544,-58303057546.68246,0,5972000000000000000000000
204,2,-138704900114.5907,-58062314014.57751,0,73476730900000000000000
205,0,872427.7680757793,1788249.975811546,0,1989000000000000000000000000000
205,1,-137425436222.89262,-60664237353.50102,0,5972000000000000000000000
205,2,-137765549142.1938,-60493383180.11655,0,73476730900000000000000
206,0,869275.6651584937,1803199.1160728368,0,1989000000000000000000000000000
206,1,-136387891207.9366,-63007569126.24652,0,5972000000000000000000000
206,2,-136767765595.40585,-62916072809.59587,0,73476730900000000000000
207,0,866002.427828473,1818092.2970851096,0,1989000000000000000000000000000
207,1,-135310723706.25879,-65332432117.636345,0,5972000000000000000000000
207,2,-135711312369.46208,-65325052193.28584,0,73476730900000000000000
208,0,862609.059633945,1832927.4759051001,0,1989000000000000000000000000000
208,1,-134194258405.74115,-67638206146.594864,0,5972000000000000000000000
